,Block Name,Point ID,CoordinateX,CoordinateY,CoordinateZ,Magnitude_Velocity_Dataset_V_MAG_N_1_1_0,Magnitude_Vorticity_Dataset_VORTICITY_MAG_N_1_1_0,Points_0,Points_1,Points_2,Points_Magnitude,Result_0,Result_1,Result_2,Result_Magnitude,X_Component_Velocity_Dataset_V_X_N_1_1_0,Y_Component_Velocity_Dataset_V_Y_N_1_1_0,Z_Component_Velocity_Dataset_V_Z_N_1_1_0,Vortex
6314,x_plane_Step_1_Incr_0,3876,3.14159,5.78452,0.997331,0.718183,0.850374,3.14159,5.78452,0.997331,6.6577,-1.76338e-07,-0.402334,0.581636,0.707229,-1.76338e-07,-0.402334,0.581636,0.0
6315,x_plane_Step_1_Incr_0,3877,3.14159,5.68479,0.897598,0.686761,0.717447,3.14159,5.68479,0.897598,6.55684,-1.60457e-07,-0.467593,0.490008,0.677311,-1.60457e-07,-0.467593,0.490008,0.0
6316,x_plane_Step_1_Incr_0,3878,3.14159,5.58505,0.797865,0.669837,0.647379,3.14159,5.58505,0.797865,6.45748,-1.18788e-07,-0.521678,0.408094,0.662336,-1.18788e-07,-0.521678,0.408094,0.0
6317,x_plane_Step_1_Incr_0,3879,3.14159,0.598399,1.99466,0.455018,3.34411,3.14159,0.598399,1.99466,3.76913,1.17457e-07,-0.444661,0.0405762,0.446508,1.17457e-07,-0.444661,0.0405762,1.0
6323,x_plane_Step_1_Incr_0,3880,3.14159,0.598399,2.0944,0.63704,1.4291,3.14159,0.598399,2.0944,3.82285,1.05227e-07,-0.631158,-0.0257426,0.631683,1.05227e-07,-0.631158,-0.0257426,1.0
6329,x_plane_Step_1_Incr_0,3881,3.14159,3.69013,2.69279,0.49469,0.403976,3.14159,3.69013,2.69279,5.54417,-7.58004e-08,0.450113,-0.188886,0.488139,-7.58004e-08,0.450113,-0.188886,0.0
6330,x_plane_Step_1_Incr_0,3882,3.14159,3.78986,2.59306,0.560785,0.480044,3.14159,3.78986,2.59306,5.56387,-7.94361e-08,0.499315,-0.241474,0.55464,-7.94361e-08,0.499315,-0.241474,0.0
6331,x_plane_Step_1_Incr_0,3883,3.14159,3.88959,2.49333,0.630456,0.569243,3.14159,3.88959,2.49333,5.58706,-1.07958e-07,0.545416,-0.304118,0.624473,-1.07958e-07,0.545416,-0.304118,0.0
6332,x_plane_Step_1_Incr_0,3884,3.14159,3.98932,2.39359,0.703335,0.651658,3.14159,3.98932,2.39359,5.6137,-1.30043e-07,0.588224,-0.37517,0.697682,-1.30043e-07,0.588224,-0.37517,0.0
6333,x_plane_Step_1_Incr_0,3885,3.14159,4.08906,2.19413,0.81343,0.884324,3.14159,4.08906,2.19413,5.60394,-1.22032e-07,0.617535,-0.521924,0.808551,-1.22032e-07,0.617535,-0.521924,0.0
6334,x_plane_Step_1_Incr_0,3886,3.14159,4.08906,2.29386,0.774754,0.744522,3.14159,4.08906,2.29386,5.64374,-1.21676e-07,0.625078,-0.44911,0.76969,-1.21676e-07,0.625078,-0.44911,0.0
6335,x_plane_Step_1_Incr_0,3887,3.14159,4.18879,2.19413,0.833045,0.911381,3.14159,4.18879,2.19413,5.67713,-9.80316e-08,0.649274,-0.515756,0.829193,-9.80316e-08,0.649274,-0.515756,0.0
6336,x_plane_Step_1_Incr_0,3888,3.14159,4.28852,2.0944,0.860646,1.04806,3.14159,4.28852,2.0944,5.7138,-6.41264e-08,0.656431,-0.553858,0.858871,-6.41264e-08,0.656431,-0.553858,0.0
6337,x_plane_Step_1_Incr_0,3889,3.14159,4.38826,1.99466,0.836588,1.16181,3.14159,4.38826,1.99466,5.7537,3.16443e-09,0.639864,-0.537835,0.835879,3.16443e-09,0.639864,-0.537835,0.0
6338,x_plane_Step_1_Incr_0,3890,3.14159,4.48799,1.89493,0.741493,1.08861,3.14159,4.48799,1.89493,5.79676,7.01157e-08,0.588757,-0.445451,0.738282,7.01157e-08,0.588757,-0.445451,0.0
6339,x_plane_Step_1_Incr_0,3891,3.14159,4.58772,1.7952,0.58169,0.644721,3.14159,4.58772,1.7952,5.84291,9.51886e-08,0.50458,-0.266012,0.570406,9.51886e-08,0.50458,-0.266012,0.0
6340,x_plane_Step_1_Incr_0,3892,3.14159,4.68746,1.69546,0.396031,1.20273,3.14159,4.68746,1.69546,5.89207,1.04175e-07,0.373291,-0.0559791,0.377465,1.04175e-07,0.373291,-0.0559791,0.0
6341,x_plane_Step_1_Incr_0,3893,3.14159,4.78719,1.59573,0.220373,3.22852,3.14159,4.78719,1.59573,5.94417,1.03096e-07,-0.0191759,0.0177954,0.0261609,1.03096e-07,-0.0191759,0.0177954,0.0
6342,x_plane_Step_1_Incr_0,3894,3.14159,4.88692,1.496,0.40282,0.864221,3.14159,4.88692,1.496,5.99914,1.30915e-07,-0.366303,0.117718,0.384754,1.30915e-07,-0.366303,0.117718,0.0
6343,x_plane_Step_1_Incr_0,3895,3.14159,4.98666,1.39626,0.591899,0.729827,3.14159,4.98666,1.39626,6.05689,1.28917e-07,-0.477686,0.331896,0.581669,1.28917e-07,-0.477686,0.331896,0.0
6344,x_plane_Step_1_Incr_0,3896,3.14159,5.08639,1.29653,0.754045,1.17728,3.14159,5.08639,1.29653,6.11735,8.43881e-08,-0.553672,0.507782,0.751263,8.43881e-08,-0.553672,0.507782,0.0
6345,x_plane_Step_1_Incr_0,3897,3.14159,5.18612,1.1968,0.843148,1.22993,3.14159,5.18612,1.1968,6.18044,1.92591e-09,-0.596304,0.594899,0.842308,1.92591e-09,-0.596304,0.594899,0.0
6346,x_plane_Step_1_Incr_0,3898,3.14159,5.28586,1.09706,0.859587,1.09332,3.14159,5.28586,1.09706,6.24607,-6.57115e-08,-0.606691,0.605638,0.857246,-6.57115e-08,-0.606691,0.605638,0.0
6347,x_plane_Step_1_Incr_0,3899,3.14159,5.38559,0.997331,0.822668,0.95253,3.14159,5.38559,0.997331,6.31418,-9.88226e-08,-0.593726,0.562182,0.817655,-9.88226e-08,-0.593726,0.562182,0.0
6348,x_plane_Step_1_Incr_0,3900,3.14159,5.48532,0.897598,0.752563,0.762913,3.14159,5.48532,0.897598,6.38467,-1.10794e-07,-0.564112,0.487926,0.745851,-1.10794e-07,-0.564112,0.487926,0.0
6349,x_plane_Step_1_Incr_0,3901,3.14159,6.18345,1.496,0.399339,1.37689,3.14159,6.18345,1.496,7.09526,1.01328e-07,-0.160867,0.310338,0.349554,1.01328e-07,-0.160867,0.310338,0.0
6350,x_plane_Step_1_Incr_0,3902,3.14159,6.28319,1.496,0.32541,1.38768,3.14159,6.28319,1.496,7.18234,1.85421e-07,-0.0789377,0.261505,0.27316,1.85421e-07,-0.0789377,0.261505,0.0
6351,x_plane_Step_1_Incr_0,3903,3.14159,6.08372,1.39626,0.667874,1.79502,3.14159,6.08372,1.39626,6.9879,1.2534e-07,-0.211155,0.624998,0.659704,1.2534e-07,-0.211155,0.624998,0.0
6352,x_plane_Step_1_Incr_0,3904,3.14159,5.98399,1.29653,0.789411,1.55694,3.14159,5.98399,1.29653,6.88177,-1.57112e-08,-0.258332,0.743835,0.787417,-1.57112e-08,-0.258332,0.743835,0.0
6353,x_plane_Step_1_Incr_0,3905,3.14159,5.88425,1.1968,0.812318,1.30464,3.14159,5.88425,1.1968,6.7769,-1.16206e-07,-0.323666,0.739883,0.80758,-1.16206e-07,-0.323666,0.739883,0.0
6354,x_plane_Step_1_Incr_0,3906,3.14159,5.78452,1.09706,0.787336,1.10893,3.14159,5.78452,1.09706,6.67337,-1.33089e-07,-0.394213,0.671905,0.779013,-1.33089e-07,-0.394213,0.671905,0.0
6355,x_plane_Step_1_Incr_0,3907,3.14159,5.68479,0.997331,0.74858,0.882543,3.14159,5.68479,0.997331,6.57123,-1.45714e-07,-0.460189,0.578683,0.739357,-1.45714e-07,-0.460189,0.578683,0.0
6356,x_plane_Step_1_Incr_0,3908,3.14159,5.58505,0.897598,0.720912,0.735879,3.14159,5.58505,0.897598,6.47056,-1.30436e-07,-0.518977,0.48887,0.712973,-1.30436e-07,-0.518977,0.48887,0.0
6357,x_plane_Step_1_Incr_0,3909,3.14159,0.498666,1.99466,0.423196,3.55281,3.14159,0.498666,1.99466,3.75459,1.16689e-07,-0.413264,-0.0357048,0.414804,1.16689e-07,-0.413264,-0.0357048,1.0
6363,x_plane_Step_1_Incr_0,3910,3.14159,0.498666,2.0944,0.607523,1.81803,3.14159,0.498666,2.0944,3.80851,1.04351e-07,-0.595794,-0.0881577,0.602281,1.04351e-07,-0.595794,-0.0881577,1.0
6369,x_plane_Step_1_Incr_0,3911,3.14159,3.78986,2.69279,0.539791,0.431889,3.14159,3.78986,2.69279,5.61104,-6.8724e-08,0.499796,-0.189397,0.534478,-6.8724e-08,0.499796,-0.189397,0.0
6370,x_plane_Step_1_Incr_0,3912,3.14159,3.88959,2.59306,0.601914,0.501673,3.14159,3.88959,2.59306,5.63227,-8.29543e-08,0.544504,-0.244061,0.5967,-8.29543e-08,0.544504,-0.244061,0.0
6371,x_plane_Step_1_Incr_0,3913,3.14159,3.98932,2.49333,0.668436,0.592322,3.14159,3.98932,2.49333,5.65694,-1.12484e-07,0.587275,-0.308248,0.663256,-1.12484e-07,0.587275,-0.308248,0.0
6372,x_plane_Step_1_Incr_0,3914,3.14159,4.08906,2.39359,0.736899,0.669561,3.14159,4.08906,2.39359,5.68501,-1.1956e-07,0.626533,-0.378692,0.732087,-1.1956e-07,0.626533,-0.378692,0.0
6373,x_plane_Step_1_Incr_0,3915,3.14159,4.18879,2.29386,0.801092,0.768758,3.14159,4.18879,2.29386,5.71641,-9.52804e-08,0.658569,-0.448712,0.796903,-9.52804e-08,0.658569,-0.448712,0.0
6374,x_plane_Step_1_Incr_0,3916,3.14159,4.28852,2.19413,0.84825,0.934254,3.14159,4.28852,2.19413,5.75111,-7.30691e-08,0.676323,-0.507104,0.845321,-7.30691e-08,0.676323,-0.507104,0.0
6375,x_plane_Step_1_Incr_0,3917,3.14159,4.38826,2.0944,0.859765,1.05008,3.14159,4.38826,2.0944,5.78903,-3.72638e-08,0.676035,-0.529384,0.858645,-3.72638e-08,0.676035,-0.529384,0.0
6376,x_plane_Step_1_Incr_0,3918,3.14159,4.48799,1.99466,0.815766,1.13905,3.14159,4.48799,1.99466,5.83012,2.61039e-08,0.648341,-0.493707,0.814919,2.61039e-08,0.648341,-0.493707,0.0
6377,x_plane_Step_1_Incr_0,3919,3.14159,4.58772,1.89493,0.699349,0.956884,3.14159,4.58772,1.89493,5.87431,8.24108e-08,0.584754,-0.37404,0.694149,8.24108e-08,0.584754,-0.37404,0.0
6378,x_plane_Step_1_Incr_0,3920,3.14159,4.68746,1.7952,0.53734,0.469996,3.14159,4.68746,1.7952,5.92154,9.68925e-08,0.492159,-0.177316,0.523127,9.68925e-08,0.492159,-0.177316,0.0
6379,x_plane_Step_1_Incr_0,3921,3.14159,4.78719,1.69546,0.320818,2.09805,3.14159,4.78719,1.69546,5.97172,8.85433e-08,0.298822,0.00508149,0.298865,8.85433e-08,0.298822,0.00508149,0.0
6380,x_plane_Step_1_Incr_0,3922,3.14159,4.88692,1.59573,0.229702,2.60692,3.14159,4.88692,1.59573,6.02478,1.16878e-07,-0.149726,0.0465871,0.156806,1.16878e-07,-0.149726,0.0465871,0.0
6381,x_plane_Step_1_Incr_0,3923,3.14159,4.98666,1.496,0.459167,0.468442,3.14159,4.98666,1.496,6.08065,1.26177e-07,-0.394803,0.201336,0.443177,1.26177e-07,-0.394803,0.201336,0.0
6382,x_plane_Step_1_Incr_0,3924,3.14159,5.08639,1.39626,0.642251,0.895501,3.14159,5.08639,1.39626,6.13926,1.24233e-07,-0.483225,0.411281,0.634554,1.24233e-07,-0.483225,0.411281,0.0
6383,x_plane_Step_1_Incr_0,3925,3.14159,5.18612,1.29653,0.789162,1.27829,3.14159,5.18612,1.29653,6.20052,6.37405e-08,-0.546658,0.566829,0.787484,6.37405e-08,-0.546658,0.566829,0.0
6384,x_plane_Step_1_Incr_0,3926,3.14159,5.28586,1.1968,0.855675,1.24029,3.14159,5.28586,1.1968,6.26436,-1.89567e-08,-0.576068,0.631162,0.854529,-1.89567e-08,-0.576068,0.631162,0.0
6385,x_plane_Step_1_Incr_0,3927,3.14159,5.38559,1.09706,0.853738,1.08989,3.14159,5.38559,1.09706,6.3307,-8.22799e-08,-0.576215,0.625506,0.85046,-8.22799e-08,-0.576215,0.625506,0.0
6386,x_plane_Step_1_Incr_0,3928,3.14159,5.48532,0.997331,0.801439,0.929817,3.14159,5.48532,0.997331,6.39946,-1.16061e-07,-0.555175,0.569291,0.79518,-1.16061e-07,-0.555175,0.569291,0.0
6387,x_plane_Step_1_Incr_0,3929,3.14159,6.18345,1.59573,0.3315,1.78077,3.14159,6.18345,1.59573,7.11696,1.70309e-07,-0.189267,-0.0598184,0.198495,1.70309e-07,-0.189267,-0.0598184,1.0
6393,x_plane_Step_1_Incr_0,3930,3.14159,6.28319,1.59573,0.291591,1.31853,3.14159,6.28319,1.59573,7.20378,3.1646e-07,-0.0825718,-0.149798,0.171049,3.1646e-07,-0.0825718,-0.149798,0.0
6394,x_plane_Step_1_Incr_0,3931,3.14159,6.08372,1.496,0.526129,1.3193,3.14159,6.08372,1.496,7.00851,1.75695e-07,-0.280683,0.405197,0.492918,1.75695e-07,-0.280683,0.405197,0.0
6395,x_plane_Step_1_Incr_0,3932,3.14159,5.98399,1.39626,0.724407,1.72505,3.14159,5.98399,1.39626,6.90125,1.3027e-07,-0.27932,0.662392,0.718877,1.3027e-07,-0.27932,0.662392,0.0
6396,x_plane_Step_1_Incr_0,3933,3.14159,5.88425,1.29653,0.817203,1.49959,3.14159,5.88425,1.29653,6.79522,-3.64359e-09,-0.320961,0.74982,0.815626,-3.64359e-09,-0.320961,0.74982,0.0
6397,x_plane_Step_1_Incr_0,3934,3.14159,5.78452,1.1968,0.833019,1.29955,3.14159,5.78452,1.1968,6.69049,-1.07425e-07,-0.384065,0.734596,0.828937,-1.07425e-07,-0.384065,0.734596,0.0
6398,x_plane_Step_1_Incr_0,3935,3.14159,5.68479,1.09706,0.80903,1.1144,3.14159,5.68479,1.09706,6.58711,-1.12348e-07,-0.449375,0.66441,0.802109,-1.12348e-07,-0.449375,0.66441,0.0
6399,x_plane_Step_1_Incr_0,3936,3.14159,5.58505,0.997331,0.77668,0.90623,3.14159,5.58505,0.997331,6.48515,-1.28433e-07,-0.511016,0.574718,0.76905,-1.28433e-07,-0.511016,0.574718,0.0
6400,x_plane_Step_1_Incr_0,3937,3.14159,3.88959,2.69279,0.580801,0.454556,3.14159,3.88959,2.69279,5.67888,-6.91511e-08,0.543573,-0.191529,0.576329,-6.91511e-08,0.543573,-0.191529,0.0
6401,x_plane_Step_1_Incr_0,3938,3.14159,3.98932,2.59306,0.640184,0.526188,3.14159,3.98932,2.59306,5.7016,-8.87353e-08,0.585152,-0.248175,0.635605,-8.87353e-08,0.585152,-0.248175,0.0
6402,x_plane_Step_1_Incr_0,3939,3.14159,4.08906,2.49333,0.703693,0.615998,3.14159,4.08906,2.49333,5.72771,-1.09249e-07,0.625075,-0.313281,0.699188,-1.09249e-07,0.625075,-0.313281,0.0
6403,x_plane_Step_1_Incr_0,3940,3.14159,4.18879,2.39359,0.767241,0.688663,3.14159,4.18879,2.39359,5.75716,-9.7906e-08,0.660568,-0.382149,0.763143,-9.7906e-08,0.660568,-0.382149,0.0
6404,x_plane_Step_1_Incr_0,3941,3.14159,4.28852,2.29386,0.823628,0.798523,3.14159,4.28852,2.29386,5.78989,-6.74455e-08,0.687924,-0.446706,0.820235,-6.74455e-08,0.687924,-0.446706,0.0
6405,x_plane_Step_1_Incr_0,3942,3.14159,4.38826,2.19413,0.858639,0.959323,3.14159,4.38826,2.19413,5.82586,-4.85216e-08,0.698887,-0.495244,0.856568,-4.85216e-08,0.698887,-0.495244,0.0
6406,x_plane_Step_1_Incr_0,3943,3.14159,4.48799,2.0944,0.853355,1.05528,3.14159,4.48799,2.0944,5.86499,-1.21884e-08,0.690528,-0.500184,0.852651,-1.21884e-08,0.690528,-0.500184,0.0
6407,x_plane_Step_1_Incr_0,3944,3.14159,4.58772,1.99466,0.788633,1.08558,3.14159,4.58772,1.99466,5.90724,4.47271e-08,0.651202,-0.442138,0.787115,4.47271e-08,0.651202,-0.442138,0.0
6408,x_plane_Step_1_Incr_0,3945,3.14159,4.68746,1.89493,0.655345,0.803802,3.14159,4.68746,1.89493,5.95253,9.07689e-08,0.576113,-0.295813,0.64762,9.07689e-08,0.576113,-0.295813,0.0
6409,x_plane_Step_1_Incr_0,3946,3.14159,4.78719,1.7952,0.496602,0.570102,3.14159,4.78719,1.7952,6.00079,9.7328e-08,0.471895,-0.0866549,0.479785,9.7328e-08,0.471895,-0.0866549,0.0
6410,x_plane_Step_1_Incr_0,3947,3.14159,4.88692,1.69546,0.253867,2.93195,3.14159,4.88692,1.69546,6.05196,9.17101e-08,0.181651,0.0459261,0.187367,9.17101e-08,0.181651,0.0459261,0.0
6411,x_plane_Step_1_Incr_0,3948,3.14159,4.98666,1.59573,0.289639,1.70506,3.14159,4.98666,1.59573,6.10596,1.29212e-07,-0.251025,0.0952471,0.268488,1.29212e-07,-0.251025,0.0952471,0.0
6412,x_plane_Step_1_Incr_0,3949,3.14159,5.08639,1.496,0.511119,0.492347,3.14159,5.08639,1.496,6.16271,1.3171e-07,-0.408626,0.284384,0.497845,1.3171e-07,-0.408626,0.284384,0.0
6413,x_plane_Step_1_Incr_0,3950,3.14159,5.18612,1.39626,0.689105,1.04004,3.14159,5.18612,1.39626,6.22214,1.14109e-07,-0.483563,0.482946,0.683425,1.14109e-07,-0.483563,0.482946,0.0
6414,x_plane_Step_1_Incr_0,3951,3.14159,5.28586,1.29653,0.816512,1.34134,3.14159,5.28586,1.29653,6.28418,4.65577e-08,-0.533032,0.617075,0.815417,4.65577e-08,-0.533032,0.617075,0.0
6415,x_plane_Step_1_Incr_0,3952,3.14159,5.38559,1.1968,0.861647,1.23535,3.14159,5.38559,1.1968,6.34874,-3.80683e-08,-0.549824,0.661331,0.860038,-3.80683e-08,-0.549824,0.661331,0.0
6416,x_plane_Step_1_Incr_0,3953,3.14159,5.48532,1.09706,0.842957,1.08743,3.14159,5.48532,1.09706,6.41575,-9.75526e-08,-0.539974,0.641612,0.838593,-9.75526e-08,-0.539974,0.641612,0.0
6417,x_plane_Step_1_Incr_0,3954,3.14159,6.18345,1.69546,0.455983,3.02509,3.14159,6.18345,1.69546,7.13998,1.65514e-07,-0.142213,-0.389691,0.41483,1.65514e-07,-0.142213,-0.389691,1.0
6423,x_plane_Step_1_Incr_0,3955,3.14159,6.28319,1.69546,0.521896,1.89255,3.14159,6.28319,1.69546,7.22652,2.94614e-07,-0.0628252,-0.506966,0.510844,2.94614e-07,-0.0628252,-0.506966,0.0
6424,x_plane_Step_1_Incr_0,3956,3.14159,6.08372,1.59573,0.422456,1.97498,3.14159,6.08372,1.59573,7.03048,1.67589e-07,-0.340233,0.117072,0.359812,1.67589e-07,-0.340233,0.117072,1.0
6430,x_plane_Step_1_Incr_0,3957,3.14159,5.98399,1.496,0.615766,1.24738,3.14159,5.98399,1.496,6.92212,1.7545e-07,-0.340752,0.486813,0.594221,1.7545e-07,-0.340752,0.486813,0.0
6431,x_plane_Step_1_Incr_0,3958,3.14159,5.88425,1.39626,0.76707,1.63151,3.14159,5.88425,1.39626,6.81495,1.36625e-07,-0.329799,0.688518,0.76343,1.36625e-07,-0.329799,0.688518,0.0
6432,x_plane_Step_1_Incr_0,3959,3.14159,5.78452,1.29653,0.838293,1.47886,3.14159,5.78452,1.29653,6.70904,-6.05527e-09,-0.373621,0.748939,0.83696,-6.05527e-09,-0.373621,0.748939,0.0
6433,x_plane_Step_1_Incr_0,3960,3.14159,5.68479,1.1968,0.848279,1.27905,3.14159,5.68479,1.1968,6.60445,-8.4938e-08,-0.435973,0.723648,0.84483,-8.4938e-08,-0.435973,0.723648,0.0
6434,x_plane_Step_1_Incr_0,3961,3.14159,5.58505,1.09706,0.827817,1.10016,3.14159,5.58505,1.09706,6.50123,-1.04333e-07,-0.497848,0.654395,0.822244,-1.04333e-07,-0.497848,0.654395,0.0
6435,x_plane_Step_1_Incr_0,3962,3.14159,4.08906,2.59306,0.675948,0.553607,3.14159,4.08906,2.59306,5.77183,-9.30887e-08,0.622203,-0.25354,0.671877,-9.30887e-08,0.622203,-0.25354,0.0
6436,x_plane_Step_1_Incr_0,3963,3.14159,4.18879,2.49333,0.736152,0.638488,3.14159,4.18879,2.49333,5.79933,-9.46773e-08,0.659235,-0.318658,0.732212,-9.46773e-08,0.659235,-0.318658,0.0
6437,x_plane_Step_1_Incr_0,3964,3.14159,4.28852,2.39359,0.794647,0.708585,3.14159,4.28852,2.39359,5.83012,-7.06586e-08,0.69119,-0.385001,0.791182,-7.06586e-08,0.69119,-0.385001,0.0
6438,x_plane_Step_1_Incr_0,3965,3.14159,4.38826,2.29386,0.842222,0.833985,3.14159,4.38826,2.29386,5.86415,-4.02183e-08,0.713079,-0.443116,0.839543,-4.02183e-08,0.713079,-0.443116,0.0
6439,x_plane_Step_1_Incr_0,3966,3.14159,4.48799,2.19413,0.863737,0.965181,3.14159,4.48799,2.19413,5.90134,-2.915e-08,0.717185,-0.478957,0.862412,-2.915e-08,0.717185,-0.478957,0.0
6440,x_plane_Step_1_Incr_0,3967,3.14159,4.58772,2.0944,0.841035,1.0429,3.14159,4.58772,2.0944,5.94166,7.43633e-09,0.699754,-0.465575,0.840485,7.43633e-09,0.699754,-0.465575,0.0
6441,x_plane_Step_1_Incr_0,3968,3.14159,4.68746,1.99466,0.755485,0.993773,3.14159,4.68746,1.99466,5.98503,6.064e-08,0.648733,-0.381621,0.752655,6.064e-08,0.648733,-0.381621,0.0
6442,x_plane_Step_1_Incr_0,3969,3.14159,4.78719,1.89493,0.613787,0.624134,3.14159,4.78719,1.89493,6.03138,9.68329e-08,0.564892,-0.211922,0.603336,9.68329e-08,0.564892,-0.211922,0.0
6443,x_plane_Step_1_Incr_0,3970,3.14159,4.88692,1.7952,0.451165,1.18121,3.14159,4.88692,1.7952,6.08065,9.70902e-08,0.433361,-0.00486663,0.433388,9.70902e-08,0.433361,-0.00486663,0.0
6444,x_plane_Step_1_Incr_0,3971,3.14159,4.98666,1.69546,0.231364,3.25217,3.14159,4.98666,1.69546,6.13278,1.26132e-07,0.0469841,0.0715859,0.0856273,1.26132e-07,0.0469841,0.0715859,0.0
6445,x_plane_Step_1_Incr_0,3972,3.14159,5.08639,1.59573,0.365144,0.975428,3.14159,5.08639,1.59573,6.18767,1.30099e-07,-0.310594,0.158326,0.348619,1.30099e-07,-0.310594,0.158326,0.0
6446,x_plane_Step_1_Incr_0,3973,3.14159,5.18612,1.496,0.56112,0.639671,3.14159,5.18612,1.496,6.24528,1.31577e-07,-0.415524,0.360448,0.550076,1.31577e-07,-0.415524,0.360448,0.0
6447,x_plane_Step_1_Incr_0,3974,3.14159,5.28586,1.39626,0.730066,1.16071,3.14159,5.28586,1.39626,6.30551,1.06624e-07,-0.477999,0.546318,0.72591,1.06624e-07,-0.477999,0.546318,0.0
6448,x_plane_Step_1_Incr_0,3975,3.14159,5.38559,1.29653,0.836454,1.3792,3.14159,5.38559,1.29653,6.36829,3.23653e-08,-0.512922,0.659606,0.835565,3.23653e-08,-0.512922,0.659606,0.0
6449,x_plane_Step_1_Incr_0,3976,3.14159,5.48532,1.1968,0.861976,1.22761,3.14159,5.48532,1.1968,6.43356,-5.49329e-08,-0.517789,0.686382,0.859783,-5.49329e-08,-0.517789,0.686382,0.0
6450,x_plane_Step_1_Incr_0,3977,3.14159,6.18345,1.7952,0.597695,3.16907,3.14159,6.18345,1.7952,7.16432,1.30595e-07,-0.0239686,-0.585755,0.586245,1.30595e-07,-0.0239686,-0.585755,1.0
6456,x_plane_Step_1_Incr_0,3978,3.14159,6.28319,1.7952,0.701686,1.64485,3.14159,6.28319,1.7952,7.25057,2.29812e-07,-0.00350531,-0.697051,0.69706,2.29812e-07,-0.00350531,-0.697051,0.0
6457,x_plane_Step_1_Incr_0,3979,3.14159,6.08372,1.69546,0.374636,3.91118,3.14159,6.08372,1.69546,7.05378,1.39999e-07,-0.270377,-0.154826,0.311568,1.39999e-07,-0.270377,-0.154826,1.0
6463,x_plane_Step_1_Incr_0,3980,3.14159,5.98399,1.59573,0.516634,1.40609,3.14159,5.98399,1.59573,6.94435,1.58782e-07,-0.405095,0.266373,0.484826,1.58782e-07,-0.405095,0.266373,1.0
6469,x_plane_Step_1_Incr_0,3981,3.14159,5.88425,1.496,0.674665,1.22815,3.14159,5.88425,1.496,6.83608,1.69703e-07,-0.371678,0.545515,0.660099,1.69703e-07,-0.371678,0.545515,0.0
6470,x_plane_Step_1_Incr_0,3982,3.14159,5.78452,1.39626,0.793391,1.57815,3.14159,5.78452,1.39626,6.72903,1.17732e-07,-0.368986,0.699427,0.79079,1.17732e-07,-0.368986,0.699427,0.0
6471,x_plane_Step_1_Incr_0,3983,3.14159,5.68479,1.29653,0.851038,1.472,3.14159,5.68479,1.29653,6.62325,1.91845e-09,-0.418126,0.739904,0.849874,1.91845e-09,-0.418126,0.739904,0.0
6472,x_plane_Step_1_Incr_0,3984,3.14159,5.58505,1.1968,0.85765,1.24459,3.14159,5.58505,1.1968,6.5188,-6.79964e-08,-0.480118,0.70726,0.854827,-6.79964e-08,-0.480118,0.70726,0.0
6473,x_plane_Step_1_Incr_0,3985,3.14159,4.18879,2.59306,0.709095,0.577616,3.14159,4.18879,2.59306,5.84291,-8.68797e-08,0.655944,-0.259607,0.705449,-8.68797e-08,0.655944,-0.259607,0.0
6474,x_plane_Step_1_Incr_0,3986,3.14159,4.28852,2.49333,0.765933,0.65991,3.14159,4.28852,2.49333,5.87177,-7.66143e-08,0.69024,-0.324004,0.762503,-7.66143e-08,0.69024,-0.324004,0.0
6475,x_plane_Step_1_Incr_0,3987,3.14159,4.38826,2.39359,0.818655,0.73268,3.14159,4.38826,2.39359,5.90387,-4.17088e-08,0.718419,-0.386508,0.815791,-4.17088e-08,0.718419,-0.386508,0.0
6476,x_plane_Step_1_Incr_0,3988,3.14159,4.48799,2.29386,0.856392,0.856178,3.14159,4.48799,2.29386,5.93915,-2.36477e-08,0.734149,-0.436952,0.854343,-2.36477e-08,0.734149,-0.436952,0.0
6477,x_plane_Step_1_Incr_0,3989,3.14159,4.58772,2.19413,0.863543,0.957936,3.14159,4.58772,2.19413,5.97754,-1.26385e-08,0.731285,-0.457798,0.862761,-1.26385e-08,0.731285,-0.457798,0.0
6478,x_plane_Step_1_Incr_0,3990,3.14159,4.68746,2.0944,0.822431,1.0166,3.14159,4.68746,2.0944,6.019,2.28083e-08,0.703685,-0.424271,0.821693,2.28083e-08,0.703685,-0.424271,0.0
6479,x_plane_Step_1_Incr_0,3991,3.14159,4.78719,1.99466,0.718809,0.872999,3.14159,4.78719,1.99466,6.06345,7.71735e-08,0.642006,-0.312588,0.714061,7.71735e-08,0.642006,-0.312588,0.0
6480,x_plane_Step_1_Incr_0,3992,3.14159,4.88692,1.89493,0.579293,0.472241,3.14159,4.88692,1.89493,6.11084,9.69724e-08,0.552405,-0.125015,0.566374,9.69724e-08,0.552405,-0.125015,0.0
6481,x_plane_Step_1_Incr_0,3993,3.14159,4.98666,1.7952,0.387767,2.10095,3.14159,4.98666,1.7952,6.16109,1.10631e-07,0.364574,0.0556148,0.368792,1.10631e-07,0.364574,0.0556148,0.0
6482,x_plane_Step_1_Incr_0,3994,3.14159,5.08639,1.69546,0.228695,2.82945,3.14159,5.08639,1.69546,6.21414,1.31747e-07,-0.0791667,0.0973589,0.125484,1.31747e-07,-0.0791667,0.0973589,0.0
